,,Jason Stuart Redding Miyares,Mark Rankin Herring,Write-Ins,Total Votes Cast,Undervotes
Precinct,610 - Six Hundred Ten (CD 4),25,358,1,384,0
Precinct,701 - Seven Hundred One (CD 4),30,375,1,406,0
Precinct,702 - Seven Hundred Two (CD 4),56,535,1,592,0
Precinct,703 - Seven Hundred Three (CD 4),80,729,2,811,0
Precinct,705 - Seven Hundred Five (CD 4),100,682,3,785,0
Precinct,706 - Seven Hundred Six (CD 4),100,961,3,1064,0
Precinct,707 - Seven Hundred Seven (CD 4),226,1233,3,1462,0
Precinct,708 - Seven Hundred Eight (CD 4),192,965,1,1158,0
Precinct,802 - Eight Hundred Two (CD 4),30,432,0,462,0
Precinct,806 - Eight Hundred Six (CD 4),62,400,1,463,0
Precinct,810 - Eight Hundred Ten (CD 4),73,359,0,432,0
Precinct,811 - Eight Hundred Eleven (CD 4),75,458,0,533,0
Precinct,812 - Eight Hundred Twelve (CD 4),131,733,3,867,0
Precinct,814 - Eight Hundred Fourteen (CD 4),32,325,1,358,0
Precinct,902 - Nine Hundred Two (CD 4),23,178,1,202,0
Precinct,903 - Nine Hundred Three (CD 4),92,464,1,557,0
Precinct,908 - Nine Hundred Eight (CD 4),67,498,1,566,0
Precinct,909 - Nine Hundred Nine (CD 4),93,593,0,686,0
Precinct,910 - Nine Hundred Ten (CD 4),90,479,2,571,0
Precinct,911 - Nine Hundred Eleven (CD 4),35,535,0,570,0
Precinct,AB - Central Absentee Precinct (CD 4),798,5373,10,6181,0
Precinct,Provisional (CD 4),22,168,1,191,0
Locality,Richmond County,2201,977,0,3178,0
Precinct,##ev - Central Absentee Precinct,0,0,0,0,0
Precinct,##pe - Central Absentee Precinct,0,0,0,0,0
Precinct,101 - Precinct 1-1,174,132,0,306,0
Precinct,201 - Precinct 2-1,305,73,0,378,0
Precinct,301 - Precinct 3-1,235,79,0,314,0
Precinct,401 - Precinct 4-1,388,102,0,490,0
Precinct,501 - Precinct 5-1,380,81,0,461,0
Precinct,Ab - Central Absentee Precinct,719,510,0,1229,0
Precinct,Provisional,0,0,0,0,0
Locality,Roanoke City,11814,17078,31,28923,0
Precinct,##ev - Central Absentee Precinct,2640,5395,3,8038,0
Precinct,##pe - Central Absentee Precinct,17,87,0,104,0
Precinct,1 -Peters Creek,195,452,0,647,0
Precinct,2 - Grandview,364,435,1,800,0
Precinct,3 -Preston Park,545,343,1,889,0
Precinct,4 - Williamson Road,383,380,3,766,0
Precinct,5 - East Gate,614,292,1,907,0
Precinct,6 - Hollins Road,421,243,2,666,0
Precinct,7 - Southeast,393,227,1,621,0
Precinct,8 - Lincoln Terrace,46,344,1,391,0
Precinct,9 - Highland,231,474,3,708,0
Precinct,10 - Old Southwest-Wasena,431,680,0,1111,0
Precinct,11 - Raleigh Court,574,821,2,1397,0
Precinct,12 - South Roanoke,623,458,0,1081,0
Precinct,13 - Garden City,659,305,1,965,0
Precinct,14 - Crystal Spring,573,510,3,1086,0
Precinct,15 - Grandin Court,548,587,4,1139,0
Precinct,16 - Deyerle,715,480,1,1196,0
Precinct,17 - Lee-Hi,601,689,0,1290,0
Precinct,18 - Summit Hills,438,464,2,904,0
Precinct,19 - Forest Park,114,411,0,525,0
Precinct,20 - Eureka Park,87,567,0,654,0
Precinct,AB - Central Absentee Precinct,595,2395,2,2992,0
Precinct,Provisional,7,39,0,46,0
Locality,Roanoke County,27968,14670,33,42671,0
Precinct,##ev - Central Absentee Precinct (CD 6),6064,3785,5,9854,0
Precinct,##ev - Central Absentee Precinct (CD 9),1215,763,0,1978,0
Precinct,##pe - Central Absentee Precinct (CD 6),28,79,0,107,0
Precinct,##pe - Central Absentee Precinct (CD 9),15,18,0,33,0
Precinct,101 - Catawba (CD 9),381,85,0,466,0
Precinct,102 - Mason Valley (CD 9),345,77,0,422,0
Precinct,103 - Glenvar (CD 9),964,299,0,1263,0
Precinct,104 - Northside (CD 9),426,233,7,666,0
Precinct,105 - Peters Creek (CD 9),923,427,1,1351,0
Precinct,106 - Green Hill (CD 9),882,244,1,1127,0
Precinct,107 - Bennett Springs (CD 9),438,109,1,548,0
Precinct,108 - Wildwood (CD 9),574,178,0,752,0
Precinct,201 - Plantation (CD 6),601,255,0,856,0
Precinct,202 - Burlington (CD 6),386,236,2,624,0
Precinct,203 - Mountain View (CD 6),1013,378,0,1391,0
Precinct,204 - Botetourt Springs (CD 9),753,349,1,1103,0
Precinct,205 - Orchards (CD 6),1025,293,2,1320,0
Precinct,206 - Hollins (CD 6),315,147,0,462,0
Precinct,301 - Bent Mountain (CD 9),273,125,1,399,0
Precinct,302 - Poages Mill (CD 6),933,351,0,1284,0
Precinct,303 - Windsor Hills (CD 6),385,251,0,636,0
Precinct,304 - Oak Grove (CD 6),807,411,1,1219,0
Precinct,305 - Castle Rock (CD 6),825,462,3,1290,0
Precinct,306 - Garst Mill (CD 6),344,197,1,542,0
Precinct,401 - South Lindenwood (CD 6),481,137,0,618,0
Precinct,402 - Bonsack (CD 6),225,82,0,307,0
Precinct,403 - North Vinton (CD 6),588,200,0,788,0
Precinct,404 - South Vinton (CD 6),610,234,1,845,0
Precinct,405 - North Lindenwood (CD 6),606,142,0,748,0
Precinct,406 - Mount Pleasant (CD 6),941,251,0,1192,0
Precinct,501 - Cotton Hill (CD 6),543,243,0,786,0
Precinct,502 - Penn Forest (CD 6),428,203,0,631,0
Precinct,503 - Cave Spring (CD 6),521,285,0,806,0
Precinct,504 - Ogden (CD 6),384,284,2,670,0
Precinct,505 - Clearbrook (CD 6),529,154,0,683,0
Precinct,506 - Mount Vernon (CD 6),355,214,0,569,0
Precinct,507 - Hunting Hills (CD 6),728,369,2,1099,0
Precinct,Ab - Central Absentee Precinct (CD 6),733,1539,0,2272,0
Precinct,Ab - Central Absentee Precinct (CD 9),359,558,2,919,0
Precinct,Provisional (CD 6),12,15,0,27,0
Precinct,Provisional (CD 9),10,8,0,18,0
Locality,Rockbridge County,6810,3172,4,9986,0
Precinct,##ev - Central Absentee Precinct,1135,1098,0,2233,0
Precinct,##pe - Central Absentee Precinct,7,13,0,20,0
Precinct,101 - Airport,383,178,1,562,0
Precinct,102 - Ben Salem,345,91,0,436,0
Precinct,103 - Plank Road,239,52,0,291,0
Precinct,104 - Effinger,220,52,1,273,0
Precinct,201 - Collierstown,269,98,0,367,0
Precinct,202 - Highland Belle,601,220,0,821,0
Precinct,203 - Vo-tech,133,68,0,201,0
Precinct,301 - Maury River,291,103,0,394,0
Precinct,302 - Natural Bridge,390,83,1,474,0
Precinct,303 - Falling Spring,187,35,0,222,0
Precinct,401 - Fairfield,415,125,0,540,0
Precinct,402 - Mountain View,589,113,0,702,0
Precinct,403 - Vesuvius,232,31,0,263,0
Precinct,501 - Goshen,253,31,0,284,0
Precinct,502 - Meadowview,282,137,0,419,0
Precinct,503 - Rockbridge Baths,248,96,0,344,0
Precinct,504 - Rockbridge,418,135,1,554,0
Precinct,Ab - Central Absentee Precinct,171,410,0,581,0
Precinct,Provisional,2,3,0,5,0
Locality,Rockingham County,26287,8971,29,35287,0
Precinct,##ev - Central Absentee Precinct,4689,2402,5,7096,0
Precinct,##pe - Central Absentee Precinct,52,62,0,114,0
Precinct,101 - Broadway,1031,318,1,1350,0
Precinct,102 - Timberville,612,135,1,748,0
Precinct,103 - Fulks Run,718,68,0,786,0
Precinct,104 - Bergton,266,33,1,300,0
Precinct,105 - Lacey Spring,505,74,1,580,0
Precinct,106 - Tenth Legion,482,96,1,579,0
Precinct,107 - Plains,536,93,0,629,0
Precinct,108 - Little North Mountain,381,74,0,455,0
Precinct,201 - Singers Glen,748,135,1,884,0
Precinct,202 - Edom,970,301,0,1271,0
Precinct,203 - Dayton,476,161,1,638,0
Precinct,204 - Mt Clinton,756,199,1,956,0
Precinct,205 - Silver Lake,725,240,1,966,0
Precinct,301 - Keezletown,485,155,0,640,0
Precinct,302 - Port Republic,779,167,0,946,0
Precinct,303 - Melrose,412,90,0,502,0
Precinct,304 - Grottoes,799,162,1,962,0
Precinct,305 - Massanetta Springs,697,441,2,1140,0
Precinct,306 - Cross Keys,287,81,0,368,0
Precinct,307 - Crossroads,767,394,2,1163,0
Precinct,401 - West Bridgewater,529,203,4,736,0
Precinct,402 - Montezuma,777,131,0,908,0
Precinct,403 - Mt Crawford,125,48,0,173,0
Precinct,404 - North River,705,195,0,900,0
Precinct,405 - Ottobine,1037,126,1,1164,0
Precinct,406 - East Bridgewater,605,279,2,886,0
Precinct,501 - Elkton,814,185,0,999,0
Precinct,502 - Swift Run,1370,157,1,1528,0
Precinct,503 - Mcgaheysville,1067,243,1,1311,0
Precinct,504 - South Fork,620,68,0,688,0
Precinct,505 - Stony Run,672,279,0,951,0
Precinct,Ab - Central Absentee Precinct,783,1171,1,1955,0
Precinct,Provisional,10,5,0,15,0
Locality,Russell County,8118,1491,7,9616,0
Precinct,##ev - Central Absentee Precinct,1426,399,1,1826,0
Precinct,##pe - Central Absentee Precinct,6,8,0,14,0
Precinct,101 - Moccasin,521,52,0,573,0
Precinct,102 - Copper Creek,414,57,1,472,0
Precinct,103 - South Castlewood,302,41,0,343,0
Precinct,201 - North Castlewood,784,108,0,892,0
Precinct,202 - Dante,162,24,0,186,0
Precinct,301 - Cooks Mill,162,21,0,183,0
Precinct,302 - Daugherty,213,35,0,248,0
Precinct,303 - New Garden,457,52,0,509,0
Precinct,304 - Cleveland,245,53,0,298,0
Precinct,401 - Drill,59,12,0,71,0
Precinct,402 - Swords Creek,764,53,2,819,0
Precinct,403 - Honaker,277,48,1,326,0
Precinct,501 - West Lebanon,873,151,1,1025,0
Precinct,601 - East Lebanon,507,71,0,578,0
Precinct,602 - Elk Garden,806,79,0,885,0
Precinct,Ab - Central Absentee Precinct,137,225,1,363,0
Precinct,Provisional,3,2,0,5,0
Locality,Salem City,6100,3395,11,9506,0
Precinct,##ev - Central Absentee Precinct,2101,1404,1,3506,0
Precinct,##pe - Central Absentee Precinct,5,11,0,16,0
Precinct,1 - North Salem No 2,380,169,0,549,0
Precinct,2 - Conehurst,259,102,0,361,0
Precinct,3 - Beverly Heights,279,78,0,357,0
Precinct,4 - West Salem,378,141,1,520,0
Precinct,5 - North Salem No 1,503,265,3,771,0
Precinct,6 - South Salem No 1,284,132,1,417,0
Precinct,7 - South Salem No 2,403,139,0,542,0
Precinct,8 - East Salem,168,80,0,248,0
Precinct,9 - South Side Hills,528,176,1,705,0
Precinct,10 - Hidden Valley,591,217,1,809,0
Precinct,Ab - Central Absentee Precinct,221,481,3,705,0
Precinct,Provisional,0,0,0,0,0
Locality,Scott County,6986,1072,7,8065,0
Precinct,##ev - Central Absentee Precinct,1404,272,0,1676,0
Precinct,##pe - Central Absentee Precinct,6,3,0,9,0
Precinct,101 - Weber City,379,53,1,433,0
Precinct,102 - Yuma,512,76,2,590,0
Precinct,202 - Weber City East,258,34,1,293,0
Precinct,203 - Hiltons,508,59,0,567,0
Precinct,204 - Clark's,158,9,0,167,0
Precinct,301 - Nickelsville,398,34,0,432,0
Precinct,302 - Snowflake,312,38,0,350,0
Precinct,303 - Twin Springs,227,44,0,271,0
Precinct,304 - Copper Creek,91,9,0,100,0
Precinct,401 - Gate City,750,121,0,871,0
Precinct,501 - Dungannon,193,34,1,228,0
Precinct,502 - Fort Blackmore,226,32,0,258,0
Precinct,503 - Manville,145,7,0,152,0
Precinct,504 - Rye Cove,354,30,0,384,0
Precinct,601 - Clinchport,205,17,1,223,0
Precinct,602 - Duffield-pattonsville,552,54,1,607,0
Precinct,603 - Fairview,132,23,0,155,0
Precinct,Ab - Central Absentee Precinct,175,122,0,297,0
Precinct,Provisional,1,1,0,2,0
Locality,Shenandoah County,13475,4750,11,18236,0
Precinct,##ev - Central Absentee Precinct,2873,1574,3,4450,0
Precinct,##pe - Central Absentee Precinct,14,16,0,30,0
Precinct,101 - Orkney Springs,485,189,0,674,0
Precinct,103 - New Market,1277,326,0,1603,0
Precinct,201 - Conicville,1025,178,0,1203,0
Precinct,202 - Mt Jackson,762,180,0,942,0
Precinct,302 - Edinburg,777,178,0,955,0
Precinct,303 - St Luke,875,143,1,1019,0
Precinct,304 - Fort Valley,486,107,1,594,0
Precinct,401 - Woodstock,1091,346,2,1439,0
Precinct,501 - Cedar Creek,84,31,0,115,0
Precinct,503 - Toms Brook,1039,219,0,1258,0
Precinct,504 - Lebanon Church,891,195,0,1086,0
Precinct,601 - Strasburg,1432,458,2,1892,0
Precinct,Ab - Central Absentee Precinct,354,604,2,960,0
Precinct,Provisional,10,6,0,16,0
Locality,Smyth County,8416,1796,4,10216,0
Precinct,##ev - Central Absentee Precinct,678,262,0,940,0
Precinct,##pe - Central Absentee Precinct,16,16,1,33,0
Precinct,101 - Saltville,957,161,0,1118,0
Precinct,201 - Seven Mile Ford,735,73,1,809,0
Precinct,202 - Rich Valley,308,54,0,362,0
Precinct,301 - Chilhowie,902,149,0,1051,0
Precinct,302 - St Clair,316,44,0,360,0
Precinct,401 - East Park,539,133,0,672,0
Precinct,402 - West Park,291,76,0,367,0
Precinct,501 - Atkins,762,78,1,841,0
Precinct,502 - Wassona,389,130,1,520,0
Precinct,601 - Royal Oak East,574,120,0,694,0
Precinct,602 - Royal Oak West,359,73,0,432,0
Precinct,701 - Adwolfe,802,65,0,867,0
Precinct,702 - Sugar Grove,425,94,0,519,0
Precinct,703 - Konnarock,82,11,0,93,0
Precinct,Ab - Central Absentee Precinct,279,257,0,536,0
Precinct,Provisional,2,0,0,2,0
Locality,Southampton County,5013,2785,6,7804,0
Precinct,##ev - Central Absentee Precinct,969,712,2,1683,0
Precinct,##pe - Central Absentee Precinct,4,2,0,6,0
Precinct,101 - Berlin,458,76,1,535,0
Precinct,102 - Ivor,425,198,1,624,0
Precinct,201 - Boykins,304,250,0,554,0
Precinct,202 - Branchville,146,71,0,217,0
Precinct,301 - Capron,251,148,0,399,0
Precinct,302 - Sebrell,313,116,1,430,0
Precinct,401 - Drewryville,217,149,0,366,0
Precinct,501 - Hunterdale,509,146,1,656,0
Precinct,502 - Forks-of-the-river,199,108,0,307,0
Precinct,601 - Courtland,349,202,0,551,0
Precinct,602 - Sedley,280,36,0,316,0
Precinct,701 - Blackwater River,124,157,0,281,0
Precinct,702 - Newsoms,354,146,0,500,0
Precinct,Ab - Central Absentee Precinct,110,262,0,372,0
Precinct,Provisional,1,6,0,7,0
Locality,Spotsylvania County,32231,21807,33,54071,0
Precinct,##ev - Central Absentee Precinct (CD 1),2273,2068,1,4342,0
Precinct,##ev - Central Absentee Precinct (CD 7),6337,4441,6,10784,0
Precinct,##pe - Central Absentee Precinct (CD 1),20,45,0,65,0
Precinct,##pe - Central Absentee Precinct (CD 7),61,141,0,202,0
Precinct,101 - Partlow (CD 7),1045,224,0,1269,0
Precinct,102 - Blaydes Corner (CD 7),994,249,2,1245,0
Precinct,103 - Travelers Rest (CD 7),1107,517,1,1625,0
Precinct,103 - Travelers Rest (CD 1),1,3,0,4,0
Precinct,104 - Massaponax (CD 1),808,448,1,1257,0
Precinct,201 - Wilderness School (CD 7),805,437,3,1245,0
Precinct,202 - Wilderness Fire (CD 7),996,356,0,1352,0
Precinct,203 - Ni River Elys Ford (CD 7),865,357,1,1223,0
Precinct,204 - Chancellor (CD 7),865,564,0,1429,0
Precinct,301 - Plank Road (CD 7),825,494,0,1319,0
Precinct,302 - Hazel Run (CD 7),702,531,1,1234,0
Precinct,303 - Riverbend (CD 7),1250,629,1,1880,0
Precinct,401 - Summit (CD 1),916,688,0,1604,0
Precinct,402 - Parkside (CD 1),583,542,1,1126,0
Precinct,402 - Parkside (CD 7),203,195,1,399,0
Precinct,403 - Lee Hill (CD 1),799,670,0,1469,0
Precinct,501 - Belmont (CD 7),906,212,3,1121,0
Precinct,502 - Brokenburg (CD 7),830,226,1,1057,0
Precinct,503 - Post Oak (CD 7),905,191,0,1096,0
Precinct,504 - Courthouse (CD 7),849,395,0,1244,0
Precinct,505 - Brock (CD 7),1184,415,0,1599,0
Precinct,601 - Salem (CD 7),864,541,4,1409,0
Precinct,602 - Smith Station (CD 7),968,815,2,1785,0
Precinct,603 - Piedmont (CD 7),526,322,0,848,0
Precinct,701 - Battlefield (CD 1),569,458,2,1029,0
Precinct,702 - Brents Mill (CD 1),356,285,1,642,0
Precinct,702 - Brents Mill (CD 7),395,322,0,717,0
Precinct,703 - Fairview (CD 7),271,218,0,489,0
Precinct,703 - Fairview (CD 1),92,90,0,182,0
Precinct,704 - Gayle (CD 7),712,508,0,1220,0
Precinct,704 - Gayle (CD 1),224,133,0,357,0
Precinct,Ab - Central Absentee Precinct (CD 1),246,893,1,1140,0
Precinct,Ab - Central Absentee Precinct (CD 7),843,2118,0,2961,0
Precinct,Provisional (CD 1),4,20,0,24,0
Precinct,Provisional (CD 7),32,46,0,78,0
Locality,Stafford County,31397,25863,49,57309,0
Precinct,##ev - Central Absentee Precinct,6292,6404,8,12704,0
Precinct,##pe - Central Absentee Precinct,90,165,1,256,0
Precinct,101 - Hartwood,1969,705,0,2674,0
Precinct,102 - Rocky Run,811,640,1,1452,0
Precinct,103 - Simpson,903,541,0,1444,0
Precinct,104 - College,1285,781,1,2067,0
Precinct,201 - Rock Hill,791,469,1,1261,0
Precinct,202 - Roseville,923,683,2,1608,0
Precinct,203 - Ruby,1018,295,1,1314,0
Precinct,204 - Stefaniga,1141,597,3,1741,0
Precinct,301 - Griffis,381,581,1,963,0
Precinct,302 - Widewater,810,710,2,1522,0
Precinct,303 - Harbour,609,398,0,1007,0
Precinct,304 - Barrett,340,307,1,648,0
Precinct,401 - Aquia,155,337,1,493,0
Precinct,402 - Courthouse,694,905,0,1599,0
Precinct,403 - Brooke,1233,638,0,1871,0
Precinct,404 - Government Island,697,485,1,1183,0
Precinct,501 - Grafton,1337,673,1,2011,0
Precinct,502 - Falmouth,854,630,0,1484,0
Precinct,503 - Drew,847,624,4,1475,0
Precinct,504 - Gayle,503,588,1,1092,0
Precinct,601 - Ferry Farm,901,479,4,1384,0
Precinct,602 - Chatham,967,643,1,1611,0
Precinct,603 - White Oak,1509,557,2,2068,0
Precinct,604 - England Run,346,507,1,854,0
Precinct,701 - Woodlands,1083,986,2,2071,0
Precinct,702 - Whitson,556,628,0,1184,0
Precinct,703 - Hampton,1043,800,2,1845,0
Precinct,Ab - Central Absentee Precinct,1287,3049,7,4343,0
Precinct,Provisional,22,58,0,80,0
Locality,Staunton City,4528,5163,14,9705,0
Precinct,##ev - Central Absentee Precinct,1203,2002,5,3210,0
Precinct,##pe - Central Absentee Precinct,14,26,0,40,0
Precinct,101 - Ward No 1,652,480,3,1135,0
Precinct,201 - Ward No 2,815,439,0,1254,0
Precinct,301 - Ward No 3,649,508,2,1159,0
Precinct,401 - Ward No 4,500,460,0,960,0
Precinct,501 - Ward No 5,411,519,1,931,0
Precinct,Ab - Central Absentee Precinct,281,719,3,1003,0
Precinct,Provisional,3,10,0,13,0
Locality,Suffolk City,17184,19310,30,36524,0
Precinct,##ev - Central Absentee Precinct (CD 3),2018,3615,1,5634,0
Precinct,##ev - Central Absentee Precinct (CD 4),1609,1960,1,3570,0
Precinct,##pe - Central Absentee Precinct (CD 3),49,102,0,151,0
Precinct,##pe - Central Absentee Precinct (CD 4),15,43,0,58,0
Precinct,101 - Belleharbour (CD 3),282,509,5,796,0
Precinct,102 - Driver (CD 3),1483,582,3,2068,0
Precinct,104 - Bennetts Creek (CD 3),744,613,1,1358,0
Precinct,201 - Ebenezer (CD 3),852,302,0,1154,0
Precinct,202 - Chuckatuck (CD 3),692,304,0,996,0
Precinct,203 - Kings Fork (CD 3),463,633,2,1098,0
Precinct,204 - Hillpoint (CD 3),404,538,1,943,0
Precinct,301 - White Marsh (CD 4),101,166,0,267,0
Precinct,302 - John F Kennedy (CD 4),15,371,0,386,0
Precinct,302 - John F Kennedy (CD 3),144,319,0,463,0
Precinct,304 - Nansemond River (CD 3),485,587,1,1073,0
Precinct,305 - Shoulders Hill (CD 3),248,263,1,512,0
Precinct,401 - Airport (CD 4),392,186,0,578,0
Precinct,402 - Whaleyville (CD 4),717,162,1,880,0
Precinct,403 - Southside (CD 4),38,318,1,357,0
Precinct,404 - Booker T Washington (CD 4),33,411,1,445,0
Precinct,404 - Booker T Washington (CD 3),8,131,0,139,0
Precinct,405 - Pittmantown (CD 4),212,108,0,320,0
Precinct,501 - Kilbys Mill (CD 4),833,371,0,1204,0
Precinct,502 - Holland (CD 4),1014,335,0,1349,0
Precinct,504 - Lake Cohoon (CD 4),772,339,0,1111,0
Precinct,504 - Lake Cohoon (CD 3),222,56,1,279,0
Precinct,601 - Lakeside (CD 4),427,381,1,809,0
Precinct,602 - Olde Towne (CD 4),1,1,0,2,0
Precinct,602 - Olde Towne (CD 3),113,126,0,239,0
Precinct,603 - Elephants Fork/westhaven (CD 4),171,151,0,322,0
Precinct,604 - Wilroy (CD 3),421,404,0,825,0
Precinct,605 - Hollywood (CD 3),27,323,0,350,0
Precinct,702 - Harbourview (CD 3),774,736,1,1511,0
Precinct,704 - Burbage Grant (CD 3),502,787,0,1289,0
Precinct,706 - Huntersville (CD 3),236,924,1,1161,0
Precinct,AB - Central Absentee Precinct (CD 3),443,1490,5,1938,0
Precinct,Ab - Central Absentee Precinct (CD 4),203,624,2,829,0
Precinct,Provisional (CD 3),10,31,0,41,0
Precinct,Provisional (CD 4),11,8,0,19,0
Locality,Surry County,1742,1778,5,3525,0
Precinct,##ev - Central Absentee Precinct,410,560,1,971,0
Precinct,##pe - Central Absentee Precinct,1,7,0,8,0
Precinct,101 - Surry,290,131,1,422,0
Precinct,201 - Bacons Castle,237,217,0,454,0
Precinct,301 - Dendron,263,187,0,450,0
Precinct,401 - Carsley,267,224,1,492,0
Precinct,501 - Claremont,189,131,2,322,0
Precinct,502 - Spring Grove,24,92,0,116,0
Precinct,AB - Central Absentee Precinct,61,229,0,290,0
Precinct,Provisional,0,0,0,0,0
Locality,Sussex County,1955,2038,1,3994,0
Precinct,##ev - Central Absentee Precinct,399,445,0,844,0
Precinct,##pe - Central Absentee Precinct,1,2,0,3,0
Precinct,101 - Waverly,102,307,0,409,0
Precinct,201 - Stony Creek,146,203,0,349,0
Precinct,202 - Little Mill,49,51,0,100,0
Precinct,301 - Courthouse,265,67,0,332,0
Precinct,302 - Wakefield,114,21,0,135,0
Precinct,401 - Mars Hill,197,232,1,430,0
Precinct,402 - West Wakefield,4,37,0,41,0
Precinct,501 - Henry,173,198,0,371,0
Precinct,502 - Yale,83,71,0,154,0
Precinct,601 - Blackwater,233,110,0,343,0
Precinct,602 - Newville,109,54,0,163,0
Precinct,AB - Central Absentee Precinct,80,233,0,313,0
Precinct,Provisional,0,7,0,7,0
Locality,Tazewell County,11884,1952,4,13840,0
Precinct,##ev - Central Absentee Precinct,3014,590,0,3604,0
Precinct,##pe - Central Absentee Precinct,12,12,0,24,0
Precinct,101 - Indian Valley,356,27,0,383,0
Precinct,102 - Tip Top,210,21,0,231,0
Precinct,103 - Mundy Town,402,31,1,434,0
Precinct,104 - Falls Mills,281,30,0,311,0
Precinct,106 - Pocahontas,109,17,0,126,0
Precinct,107 - Amonate,35,4,0,39,0
Precinct,109 - Bishop,98,7,0,105,0
Precinct,112 - Bandy,127,10,1,138,0
Precinct,203 - Burkes Garden,82,9,0,91,0
Precinct,204 - Clear Fork,259,22,0,281,0
Precinct,207 - Freestone,100,16,0,116,0
Precinct,209 - Jeffersonville,857,156,1,1014,0
Precinct,214 - Thompson Valley,293,31,0,324,0
Precinct,301 - Cedar Bluff,921,80,0,1001,0
Precinct,302 - Baptist Valley,212,23,0,235,0
Precinct,303 - Paint Lick,760,74,0,834,0
Precinct,401 - Richlands,1478,194,0,1672,0
Precinct,402 - Jewell Ridge,148,14,0,162,0
Precinct,501 - Springville,686,53,0,739,0
Precinct,502 - Graham,1092,174,0,1266,0
Precinct,Ab - Central Absentee Precinct,345,351,1,697,0
Precinct,Provisional,7,6,0,13,0
Locality,Virginia Beach City,86888,74430,110,161428,0
Precinct,##ev - Central Absentee Precinct,19825,17419,19,37263,0
Precinct,##pe - Central Absentee Precinct,278,524,0,802,0
Precinct,1 - North Beach,1111,487,0,1598,0
Precinct,2 - South Beach,712,505,0,1217,0
Precinct,3 - Ocean Lakes,570,316,0,886,0
Precinct,4 - Linkhorn,761,354,1,1116,0
Precinct,5 - Seatack,535,434,1,970,0
Precinct,6 - Alanton,840,416,0,1256,0
Precinct,7 - Kingston,625,332,0,957,0
Precinct,8 - London Bridge,770,531,1,1302,0
Precinct,9 - Trantwood,747,353,1,1101,0
Precinct,10 - Great Neck,848,273,1,1122,0
Precinct,11 - Cape Henry,859,630,0,1489,0
Precinct,12 - Plaza,570,528,1,1099,0
Precinct,13 - Mt Trashmore,834,537,0,1371,0
Precinct,14 - Malibu,788,508,1,1297,0
Precinct,15 - Old Donation,521,351,1,873,0
Precinct,16 - Aragona,873,564,2,1439,0
Precinct,17 - Ocean Park,491,280,1,772,0
Precinct,18 - Thoroughgood,786,453,0,1239,0
Precinct,19 - Lake Smith,481,262,0,743,0
Precinct,20 - Bayside,599,446,1,1046,0
Precinct,21 - Davis Corner,302,647,0,949,0
Precinct,22 - Point O View,662,397,0,1059,0
Precinct,23 - Arrowhead,783,497,0,1280,0
Precinct,24 - Larkspur,507,408,0,915,0
Precinct,25 - Avalon,1041,699,1,1741,0
Precinct,26 - Fairfield,755,496,1,1252,0
Precinct,27 - Edwin,804,480,3,1287,0
Precinct,28 - Thalia,604,325,2,931,0
Precinct,29 - Holland,463,494,0,957,0
Precinct,30 - Red Wing,592,307,2,901,0
Precinct,31 - Sigma,1079,401,0,1480,0
Precinct,32 - Creeds,710,150,1,861,0
Precinct,33 - Capps Shop,741,160,0,901,0
Precinct,34 - Blackwater,459,98,1,558,0
Precinct,35 - Courthouse,645,265,1,911,0
Precinct,36 - Windsor Oaks,599,650,2,1251,0
Precinct,37 - Chesapeake Beach,533,378,0,911,0
Precinct,38 - Witchduck,925,444,0,1369,0
Precinct,39 - Pembroke,713,574,4,1291,0
Precinct,40 - Bonney,456,353,0,809,0
Precinct,41 - College Park,391,929,2,1322,0
Precinct,42 - Brandon,627,577,0,1204,0
Precinct,43 - Bellamy,415,567,1,983,0
Precinct,44 - Centerville,822,506,1,1329,0
Precinct,45 - Timberlake,407,604,1,1012,0
Precinct,46 - Green Run,387,538,0,925,0
Precinct,47 - Kings Grant,1099,481,0,1580,0
Precinct,48 - Wolfsnare,819,462,1,1282,0
Precinct,49 - Lynnhaven,693,327,0,1020,0
Precinct,50 - Oceana,275,382,0,657,0
Precinct,51 - Stratford Chase,645,384,0,1029,0
Precinct,52 - Homestead,865,608,1,1474,0
Precinct,53 - Shannon,593,374,0,967,0
Precinct,54 - Cromwell,429,317,1,747,0
Precinct,55 - Magic Hollow,421,601,1,1023,0
Precinct,56 - Edinburgh,416,269,0,685,0
Precinct,57 - Sherry Park,527,264,2,793,0
Precinct,58 - Glenwood,680,536,0,1216,0
Precinct,59 - Shelton Park,486,332,0,818,0
Precinct,60 - Foxfire,1029,399,0,1428,0
Precinct,61 - Baker,166,734,3,903,0
Precinct,62 - Landstown,804,497,1,1302,0
Precinct,63 - Culver,910,581,2,1493,0
Precinct,64 - Rosemont Forest,585,409,0,994,0
Precinct,65 - Colonial,673,521,2,1196,0
Precinct,66 - Hunt,734,361,0,1095,0
Precinct,67 - Eastern Shore,288,285,0,573,0
Precinct,68 - Manor,721,451,0,1172,0
Precinct,69 - Shell,312,489,0,801,0
Precinct,70 - Corporate Landing,681,460,0,1141,0
Precinct,71 - Round Hill,353,295,6,654,0
Precinct,72 - Rudee,800,401,0,1201,0
Precinct,73 - Dahlia,333,525,1,859,0
Precinct,74 - Buckner,366,464,3,833,0
